Date,TopId,BottomId,CrossName,DayTemp,MaxOutfitTemp,MinOutfitTemp,Chosen
11/25/15,43,48,Hoodie X Sweatpants,37.94,70,37.5,0
11/25/15,43,49,Hoodie X Shorts,37.94,82.5,55,0
11/25/15,44,45,Sweater X Jeans,37.94,65,27.5,1
11/25/15,44,46,Sweater X Pants,37.94,65,27.5,1
11/25/15,44,47,Sweater X Chino,37.94,65,27.5,1
11/25/15,44,48,Sweater X Sweatpants,37.94,65,35,0
11/25/15,44,49,Sweater X Shorts,37.94,77.5,52.5,0
11/26/15,40,45,TShirt X Jeans,48.379999999999995,77.5,40,0
11/26/15,40,46,TShirt X Pants,48.379999999999995,77.5,40,0
11/26/15,40,47,TShirt X Chino,48.379999999999995,77.5,40,0
11/26/15,40,48,TShirt X Sweatpants,48.379999999999995,77.5,47.5,0
11/26/15,40,49,TShirt X Shorts,48.379999999999995,90,65,0
11/26/15,41,45,Longsleeve X Jeans,48.379999999999995,70,30,1
11/26/15,41,46,Longsleeve X Pants,48.379999999999995,70,30,1
11/26/15,41,47,Longsleeve X Chino,48.379999999999995,70,30,1
11/26/15,41,48,Longsleeve X Sweatpants,48.379999999999995,70,37.5,1
11/26/15,41,49,Longsleeve X Shorts,48.379999999999995,82.5,55,0
11/26/15,42,45,Coat X Jeans,48.379999999999995,60,10,0
11/26/15,42,46,Coat X Pants,48.379999999999995,60,10,0
11/26/15,42,47,Coat X Chino,48.379999999999995,60,10,0
11/26/15,42,48,Coat X Sweatpants,48.379999999999995,60,17.5,1
11/26/15,42,49,Coat X Shorts,48.379999999999995,72.5,35,1
11/26/15,43,45,Hoodie X Jeans,48.379999999999995,70,30,1
11/26/15,43,46,Hoodie X Pants,48.379999999999995,70,30,1
11/26/15,43,47,Hoodie X Chino,48.379999999999995,70,30,1
11/26/15,43,48,Hoodie X Sweatpants,48.379999999999995,70,37.5,1
11/26/15,43,49,Hoodie X Shorts,48.379999999999995,82.5,55,0
11/26/15,44,45,Sweater X Jeans,48.379999999999995,65,27.5,1
11/26/15,44,46,Sweater X Pants,48.379999999999995,65,27.5,1
11/26/15,44,47,Sweater X Chino,48.379999999999995,65,27.5,1
11/26/15,44,48,Sweater X Sweatpants,48.379999999999995,65,35,1
11/26/15,44,49,Sweater X Shorts,48.379999999999995,77.5,52.5,0
11/27/15,40,45,TShirt X Jeans,54.68,77.5,40,1
11/27/15,40,46,TShirt X Pants,54.68,77.5,40,1
11/27/15,40,47,TShirt X Chino,54.68,77.5,40,1
11/27/15,40,48,TShirt X Sweatpants,54.68,77.5,47.5,1
11/27/15,40,49,TShirt X Shorts,54.68,90,65,0
11/27/15,41,45,Longsleeve X Jeans,54.68,70,30,1
11/27/15,41,46,Longsleeve X Pants,54.68,70,30,1
11/27/15,41,47,Longsleeve X Chino,54.68,70,30,1
11/27/15,41,48,Longsleeve X Sweatpants,54.68,70,37.5,1
11/27/15,41,49,Longsleeve X Shorts,54.68,82.5,55,0
11/27/15,42,45,Coat X Jeans,54.68,60,10,0
11/27/15,42,46,Coat X Pants,54.68,60,10,0
11/27/15,42,47,Coat X Chino,54.68,60,10,0
11/27/15,42,48,Coat X Sweatpants,54.68,60,17.5,0
11/27/15,42,49,Coat X Shorts,54.68,72.5,35,1
11/27/15,43,45,Hoodie X Jeans,54.68,70,30,1
11/27/15,43,46,Hoodie X Pants,54.68,70,30,1
11/27/15,43,47,Hoodie X Chino,54.68,70,30,1
11/27/15,43,48,Hoodie X Sweatpants,54.68,70,37.5,1
11/27/15,43,49,Hoodie X Shorts,54.68,82.5,55,0
11/27/15,44,45,Sweater X Jeans,54.68,65,27.5,1
11/27/15,44,46,Sweater X Pants,54.68,65,27.5,1
11/27/15,44,47,Sweater X Chino,54.68,65,27.5,1
11/27/15,44,48,Sweater X Sweatpants,54.68,65,35,1
11/27/15,44,49,Sweater X Shorts,54.68,77.5,52.5,0
11/28/15,40,45,TShirt X Jeans,38.839999999999996,77.5,40,0
11/28/15,40,46,TShirt X Pants,38.839999999999996,77.5,40,0
11/28/15,40,47,TShirt X Chino,38.839999999999996,77.5,40,0
11/28/15,40,48,TShirt X Sweatpants,38.839999999999996,77.5,47.5,0
11/28/15,40,49,TShirt X Shorts,38.839999999999996,90,65,0
11/28/15,41,45,Longsleeve X Jeans,38.839999999999996,70,30,0
11/28/15,41,46,Longsleeve X Pants,38.839999999999996,70,30,0
11/28/15,41,47,Longsleeve X Chino,38.839999999999996,70,30,0
11/28/15,41,48,Longsleeve X Sweatpants,38.839999999999996,70,37.5,0
11/28/15,41,49,Longsleeve X Shorts,38.839999999999996,82.5,55,0
11/28/15,42,45,Coat X Jeans,38.839999999999996,60,10,1
11/28/15,42,46,Coat X Pants,38.839999999999996,60,10,1
11/28/15,42,47,Coat X Chino,38.839999999999996,60,10,1
11/28/15,42,48,Coat X Sweatpants,38.839999999999996,60,17.5,1
11/28/15,42,49,Coat X Shorts,38.839999999999996,72.5,35,0
11/28/15,43,45,Hoodie X Jeans,38.839999999999996,70,30,0
11/28/15,43,46,Hoodie X Pants,38.839999999999996,70,30,0
11/28/15,43,47,Hoodie X Chino,38.839999999999996,70,30,0
11/28/15,43,48,Hoodie X Sweatpants,38.839999999999996,70,37.5,0
11/28/15,43,49,Hoodie X Shorts,38.839999999999996,82.5,55,0
11/28/15,44,45,Sweater X Jeans,38.839999999999996,65,27.5,1
11/28/15,44,46,Sweater X Pants,38.839999999999996,65,27.5,1
11/28/15,44,47,Sweater X Chino,38.839999999999996,65,27.5,1
11/28/15,44,48,Sweater X Sweatpants,38.839999999999996,65,35,0
11/28/15,44,49,Sweater X Shorts,38.839999999999996,77.5,52.5,0
11/29/15,40,45,TShirt X Jeans,36.86,77.5,40,0
11/29/15,40,46,TShirt X Pants,36.86,77.5,40,0
11/29/15,40,47,TShirt X Chino,36.86,77.5,40,0
11/29/15,40,48,TShirt X Sweatpants,36.86,77.5,47.5,0
11/29/15,40,49,TShirt X Shorts,36.86,90,65,0
11/29/15,41,45,Longsleeve X Jeans,36.86,70,30,0
11/29/15,41,46,Longsleeve X Pants,36.86,70,30,0
11/29/15,41,47,Longsleeve X Chino,36.86,70,30,0
11/29/15,41,48,Longsleeve X Sweatpants,36.86,70,37.5,0
11/29/15,41,49,Longsleeve X Shorts,36.86,82.5,55,0
11/29/15,42,45,Coat X Jeans,36.86,60,10,1
11/29/15,42,46,Coat X Pants,36.86,60,10,1
11/29/15,42,47,Coat X Chino,36.86,60,10,1
11/29/15,42,48,Coat X Sweatpants,36.86,60,17.5,1
11/29/15,42,49,Coat X Shorts,36.86,72.5,35,0
11/29/15,43,45,Hoodie X Jeans,36.86,70,30,0
11/29/15,43,46,Hoodie X Pants,36.86,70,30,0
11/29/15,43,47,Hoodie X Chino,36.86,70,30,0
11/29/15,43,48,Hoodie X Sweatpants,36.86,70,37.5,0
11/29/15,43,49,Hoodie X Shorts,36.86,82.5,55,0
11/29/15,44,45,Sweater X Jeans,36.86,65,27.5,1
11/29/15,44,46,Sweater X Pants,36.86,65,27.5,1
11/29/15,44,47,Sweater X Chino,36.86,65,27.5,1
11/29/15,44,48,Sweater X Sweatpants,36.86,65,35,0
11/29/15,44,49,Sweater X Shorts,36.86,77.5,52.5,0
11/30/15,40,45,TShirt X Jeans,36.14,77.5,40,0
11/30/15,40,46,TShirt X Pants,36.14,77.5,40,0
11/30/15,40,47,TShirt X Chino,36.14,77.5,40,0
11/30/15,40,48,TShirt X Sweatpants,36.14,77.5,47.5,0
11/30/15,40,49,TShirt X Shorts,36.14,90,65,0
11/30/15,41,45,Longsleeve X Jeans,36.14,70,30,0
11/30/15,41,46,Longsleeve X Pants,36.14,70,30,0
11/30/15,41,47,Longsleeve X Chino,36.14,70,30,0
11/30/15,41,48,Longsleeve X Sweatpants,36.14,70,37.5,0
11/30/15,41,49,Longsleeve X Shorts,36.14,82.5,55,0
11/30/15,42,45,Coat X Jeans,36.14,60,10,1
11/30/15,42,46,Coat X Pants,36.14,60,10,1
11/30/15,42,47,Coat X Chino,36.14,60,10,1
11/30/15,42,48,Coat X Sweatpants,36.14,60,17.5,1
11/30/15,42,49,Coat X Shorts,36.14,72.5,35,0
11/30/15,43,45,Hoodie X Jeans,36.14,70,30,0
11/30/15,43,46,Hoodie X Pants,36.14,70,30,0
11/30/15,43,47,Hoodie X Chino,36.14,70,30,0
11/30/15,43,48,Hoodie X Sweatpants,36.14,70,37.5,0
11/30/15,43,49,Hoodie X Shorts,36.14,82.5,55,0
11/30/15,44,45,Sweater X Jeans,36.14,65,27.5,0
11/30/15,44,46,Sweater X Pants,36.14,65,27.5,0
11/30/15,44,47,Sweater X Chino,36.14,65,27.5,0
11/30/15,44,48,Sweater X Sweatpants,36.14,65,35,0
11/30/15,44,49,Sweater X Shorts,36.14,77.5,52.5,0
12/01/15,40,45,TShirt X Jeans,42.620000000000005,77.5,40,0
12/01/15,40,46,TShirt X Pants,42.620000000000005,77.5,40,0
12/01/15,40,47,TShirt X Chino,42.620000000000005,77.5,40,0
12/01/15,40,48,TShirt X Sweatpants,42.620000000000005,77.5,47.5,0
12/01/15,40,49,TShirt X Shorts,42.620000000000005,90,65,0
12/01/15,41,45,Longsleeve X Jeans,42.620000000000005,70,30,1
12/01/15,41,46,Longsleeve X Pants,42.620000000000005,70,30,1
12/01/15,41,47,Longsleeve X Chino,42.620000000000005,70,30,1
12/01/15,41,48,Longsleeve X Sweatpants,42.620000000000005,70,37.5,0
12/01/15,41,49,Longsleeve X Shorts,42.620000000000005,82.5,55,0
12/01/15,42,45,Coat X Jeans,42.620000000000005,60,10,1
12/01/15,42,46,Coat X Pants,42.620000000000005,60,10,1
12/01/15,42,47,Coat X Chino,42.620000000000005,60,10,1
12/01/15,42,48,Coat X Sweatpants,42.620000000000005,60,17.5,1
12/01/15,42,49,Coat X Shorts,42.620000000000005,72.5,35,0
12/01/15,43,45,Hoodie X Jeans,42.620000000000005,70,30,1
12/01/15,43,46,Hoodie X Pants,42.620000000000005,70,30,1
12/01/15,43,47,Hoodie X Chino,42.620000000000005,70,30,1
12/01/15,43,48,Hoodie X Sweatpants,42.620000000000005,70,37.5,0
12/01/15,43,49,Hoodie X Shorts,42.620000000000005,82.5,55,0
12/01/15,44,45,Sweater X Jeans,42.620000000000005,65,27.5,1
12/01/15,44,46,Sweater X Pants,42.620000000000005,65,27.5,1
12/01/15,44,47,Sweater X Chino,42.620000000000005,65,27.5,1
12/01/15,44,48,Sweater X Sweatpants,42.620000000000005,65,35,1
12/01/15,44,49,Sweater X Shorts,42.620000000000005,77.5,52.5,0
12/02/15,40,45,TShirt X Jeans,37.22,77.5,40,0
12/02/15,40,46,TShirt X Pants,37.22,77.5,40,0
12/02/15,40,47,TShirt X Chino,37.22,77.5,40,0
12/02/15,40,48,TShirt X Sweatpants,37.22,77.5,47.5,0
12/02/15,40,49,TShirt X Shorts,37.22,90,65,0
12/02/15,41,45,Longsleeve X Jeans,37.22,70,30,0
12/02/15,41,46,Longsleeve X Pants,37.22,70,30,0
12/02/15,41,47,Longsleeve X Chino,37.22,70,30,0
12/02/15,41,48,Longsleeve X Sweatpants,37.22,70,37.5,0
12/02/15,41,49,Longsleeve X Shorts,37.22,82.5,55,0
12/02/15,42,45,Coat X Jeans,37.22,60,10,1
12/02/15,42,46,Coat X Pants,37.22,60,10,1
12/02/15,42,47,Coat X Chino,37.22,60,10,1
12/02/15,42,48,Coat X Sweatpants,37.22,60,17.5,1
12/02/15,42,49,Coat X Shorts,37.22,72.5,35,0
12/02/15,43,45,Hoodie X Jeans,37.22,70,30,0
12/02/15,43,46,Hoodie X Pants,37.22,70,30,0
12/02/15,43,47,Hoodie X Chino,37.22,70,30,0
12/02/15,43,48,Hoodie X Sweatpants,37.22,70,37.5,0
12/02/15,43,49,Hoodie X Shorts,37.22,82.5,55,0
12/02/15,44,45,Sweater X Jeans,37.22,65,27.5,1
12/02/15,44,46,Sweater X Pants,37.22,65,27.5,1
12/02/15,44,47,Sweater X Chino,37.22,65,27.5,1
12/02/15,44,48,Sweater X Sweatpants,37.22,65,35,0
12/02/15,44,49,Sweater X Shorts,37.22,77.5,52.5,0
12/03/15,40,45,TShirt X Jeans,31.64,77.5,40,0
12/03/15,40,46,TShirt X Pants,31.64,77.5,40,0
12/03/15,40,47,TShirt X Chino,31.64,77.5,40,0
12/03/15,40,48,TShirt X Sweatpants,31.64,77.5,47.5,0
12/03/15,40,49,TShirt X Shorts,31.64,90,65,0
12/03/15,41,45,Longsleeve X Jeans,31.64,70,30,0
12/03/15,41,46,Longsleeve X Pants,31.64,70,30,0
12/03/15,41,47,Longsleeve X Chino,31.64,70,30,0
12/03/15,41,48,Longsleeve X Sweatpants,31.64,70,37.5,0
12/03/15,41,49,Longsleeve X Shorts,31.64,82.5,55,0
12/03/15,42,45,Coat X Jeans,31.64,60,10,1
12/03/15,42,46,Coat X Pants,31.64,60,10,1
12/03/15,42,47,Coat X Chino,31.64,60,10,1
12/03/15,42,48,Coat X Sweatpants,31.64,60,17.5,1
12/03/15,42,49,Coat X Shorts,31.64,72.5,35,0
12/03/15,43,45,Hoodie X Jeans,31.64,70,30,0
12/03/15,43,46,Hoodie X Pants,31.64,70,30,0
12/03/15,43,47,Hoodie X Chino,31.64,70,30,0
12/03/15,43,48,Hoodie X Sweatpants,31.64,70,37.5,0
12/03/15,43,49,Hoodie X Shorts,31.64,82.5,55,0
12/03/15,44,45,Sweater X Jeans,31.64,65,27.5,0
12/03/15,44,46,Sweater X Pants,31.64,65,27.5,0
12/03/15,44,47,Sweater X Chino,31.64,65,27.5,0
12/03/15,44,48,Sweater X Sweatpants,31.64,65,35,0
12/03/15,44,49,Sweater X Shorts,31.64,77.5,52.5,0
12/04/15,40,45,TShirt X Jeans,34.34,77.5,40,0
12/04/15,40,46,TShirt X Pants,34.34,77.5,40,0
12/04/15,40,47,TShirt X Chino,34.34,77.5,40,0
12/04/15,40,48,TShirt X Sweatpants,34.34,77.5,47.5,0
12/04/15,40,49,TShirt X Shorts,34.34,90,65,0
12/04/15,41,45,Longsleeve X Jeans,34.34,70,30,0
12/04/15,41,46,Longsleeve X Pants,34.34,70,30,0
12/04/15,41,47,Longsleeve X Chino,34.34,70,30,0
12/04/15,41,48,Longsleeve X Sweatpants,34.34,70,37.5,0
12/04/15,41,49,Longsleeve X Shorts,34.34,82.5,55,0
12/04/15,42,45,Coat X Jeans,34.34,60,10,1
12/04/15,42,46,Coat X Pants,34.34,60,10,1
12/04/15,42,47,Coat X Chino,34.34,60,10,1
12/04/15,42,48,Coat X Sweatpants,34.34,60,17.5,1
12/04/15,42,49,Coat X Shorts,34.34,72.5,35,0
12/04/15,43,45,Hoodie X Jeans,34.34,70,30,0
12/04/15,43,46,Hoodie X Pants,34.34,70,30,0
12/04/15,43,47,Hoodie X Chino,34.34,70,30,0
12/04/15,43,48,Hoodie X Sweatpants,34.34,70,37.5,0
12/04/15,43,49,Hoodie X Shorts,34.34,82.5,55,0
12/04/15,44,45,Sweater X Jeans,34.34,65,27.5,0
12/04/15,44,46,Sweater X Pants,34.34,65,27.5,0
12/04/15,44,47,Sweater X Chino,34.34,65,27.5,0
12/04/15,44,48,Sweater X Sweatpants,34.34,65,35,0
12/04/15,44,49,Sweater X Shorts,34.34,77.5,52.5,0
12/05/15,40,45,TShirt X Jeans,34.88,77.5,40,0
12/05/15,40,46,TShirt X Pants,34.88,77.5,40,0
12/05/15,40,47,TShirt X Chino,34.88,77.5,40,0
12/05/15,40,48,TShirt X Sweatpants,34.88,77.5,47.5,0
12/05/15,40,49,TShirt X Shorts,34.88,90,65,0
12/05/15,41,45,Longsleeve X Jeans,34.88,70,30,0
12/05/15,41,46,Longsleeve X Pants,34.88,70,30,0
12/05/15,41,47,Longsleeve X Chino,34.88,70,30,0
12/05/15,41,48,Longsleeve X Sweatpants,34.88,70,37.5,0
12/05/15,41,49,Longsleeve X Shorts,34.88,82.5,55,0
12/05/15,42,45,Coat X Jeans,34.88,60,10,1
12/05/15,42,46,Coat X Pants,34.88,60,10,1
12/05/15,42,47,Coat X Chino,34.88,60,10,1
12/05/15,42,48,Coat X Sweatpants,34.88,60,17.5,1
12/05/15,42,49,Coat X Shorts,34.88,72.5,35,0
12/05/15,43,45,Hoodie X Jeans,34.88,70,30,0
12/05/15,43,46,Hoodie X Pants,34.88,70,30,0
12/05/15,43,47,Hoodie X Chino,34.88,70,30,0
12/05/15,43,48,Hoodie X Sweatpants,34.88,70,37.5,0
12/05/15,43,49,Hoodie X Shorts,34.88,82.5,55,0
12/05/15,44,45,Sweater X Jeans,34.88,65,27.5,0
12/05/15,44,46,Sweater X Pants,34.88,65,27.5,0
12/05/15,44,47,Sweater X Chino,34.88,65,27.5,0
12/05/15,44,48,Sweater X Sweatpants,34.88,65,35,0
12/05/15,44,49,Sweater X Shorts,34.88,77.5,52.5,0
12/06/15,40,45,TShirt X Jeans,34.52,77.5,40,0
12/06/15,40,46,TShirt X Pants,34.52,77.5,40,0
12/06/15,40,47,TShirt X Chino,34.52,77.5,40,0
12/06/15,40,48,TShirt X Sweatpants,34.52,77.5,47.5,0
12/06/15,40,49,TShirt X Shorts,34.52,90,65,0
12/06/15,41,45,Longsleeve X Jeans,34.52,70,30,0
12/06/15,41,46,Longsleeve X Pants,34.52,70,30,0
12/06/15,41,47,Longsleeve X Chino,34.52,70,30,0
12/06/15,41,48,Longsleeve X Sweatpants,34.52,70,37.5,0
12/06/15,41,49,Longsleeve X Shorts,34.52,82.5,55,0
12/06/15,42,45,Coat X Jeans,34.52,60,10,1
12/06/15,42,46,Coat X Pants,34.52,60,10,1
12/06/15,42,47,Coat X Chino,34.52,60,10,1
12/06/15,42,48,Coat X Sweatpants,34.52,60,17.5,1
12/06/15,42,49,Coat X Shorts,34.52,72.5,35,0
12/06/15,43,45,Hoodie X Jeans,34.52,70,30,0
12/06/15,43,46,Hoodie X Pants,34.52,70,30,0
12/06/15,43,47,Hoodie X Chino,34.52,70,30,0
12/06/15,43,48,Hoodie X Sweatpants,34.52,70,37.5,0
12/06/15,43,49,Hoodie X Shorts,34.52,82.5,55,0
12/06/15,44,45,Sweater X Jeans,34.52,65,27.5,0
12/06/15,44,46,Sweater X Pants,34.52,65,27.5,0
12/06/15,44,47,Sweater X Chino,34.52,65,27.5,0
12/06/15,44,48,Sweater X Sweatpants,34.52,65,35,0
12/06/15,44,49,Sweater X Shorts,34.52,77.5,52.5,0
12/07/15,40,45,TShirt X Jeans,38.48,77.5,40,0
12/07/15,40,46,TShirt X Pants,38.48,77.5,40,0
12/07/15,40,47,TShirt X Chino,38.48,77.5,40,0
12/07/15,40,48,TShirt X Sweatpants,38.48,77.5,47.5,0
12/07/15,40,49,TShirt X Shorts,38.48,90,65,0
12/07/15,41,45,Longsleeve X Jeans,38.48,70,30,0
12/07/15,41,46,Longsleeve X Pants,38.48,70,30,0
12/07/15,41,47,Longsleeve X Chino,38.48,70,30,0
12/07/15,41,48,Longsleeve X Sweatpants,38.48,70,37.5,0
12/07/15,41,49,Longsleeve X Shorts,38.48,82.5,55,0
12/07/15,42,45,Coat X Jeans,38.48,60,10,1
12/07/15,42,46,Coat X Pants,38.48,60,10,1
12/07/15,42,47,Coat X Chino,38.48,60,10,1
12/07/15,42,48,Coat X Sweatpants,38.48,60,17.5,1
12/07/15,42,49,Coat X Shorts,38.48,72.5,35,0
12/07/15,43,45,Hoodie X Jeans,38.48,70,30,0
12/07/15,43,46,Hoodie X Pants,38.48,70,30,0
12/07/15,43,47,Hoodie X Chino,38.48,70,30,0
12/07/15,43,48,Hoodie X Sweatpants,38.48,70,37.5,0
12/07/15,43,49,Hoodie X Shorts,38.48,82.5,55,0
12/07/15,44,45,Sweater X Jeans,38.48,65,27.5,1
12/07/15,44,46,Sweater X Pants,38.48,65,27.5,1
12/07/15,44,47,Sweater X Chino,38.48,65,27.5,1
12/07/15,44,48,Sweater X Sweatpants,38.48,65,35,0
12/07/15,44,49,Sweater X Shorts,38.48,77.5,52.5,0
12/08/15,40,45,TShirt X Jeans,38.839999999999996,77.5,40,0
12/08/15,40,46,TShirt X Pants,38.839999999999996,77.5,40,0
12/08/15,40,47,TShirt X Chino,38.839999999999996,77.5,40,0
12/08/15,40,48,TShirt X Sweatpants,38.839999999999996,77.5,47.5,0
12/08/15,40,49,TShirt X Shorts,38.839999999999996,90,65,0
12/08/15,41,45,Longsleeve X Jeans,38.839999999999996,70,30,0
12/08/15,41,46,Longsleeve X Pants,38.839999999999996,70,30,0
12/08/15,41,47,Longsleeve X Chino,38.839999999999996,70,30,0
12/08/15,41,48,Longsleeve X Sweatpants,38.839999999999996,70,37.5,0
12/08/15,41,49,Longsleeve X Shorts,38.839999999999996,82.5,55,0
12/08/15,42,45,Coat X Jeans,38.839999999999996,60,10,1
12/08/15,42,46,Coat X Pants,38.839999999999996,60,10,1
12/08/15,42,47,Coat X Chino,38.839999999999996,60,10,1
12/08/15,42,48,Coat X Sweatpants,38.839999999999996,60,17.5,1
12/08/15,42,49,Coat X Shorts,38.839999999999996,72.5,35,0
12/08/15,43,45,Hoodie X Jeans,38.839999999999996,70,30,0
12/08/15,43,46,Hoodie X Pants,38.839999999999996,70,30,0
12/08/15,43,47,Hoodie X Chino,38.839999999999996,70,30,0
12/08/15,43,48,Hoodie X Sweatpants,38.839999999999996,70,37.5,0
12/08/15,43,49,Hoodie X Shorts,38.839999999999996,82.5,55,0
12/08/15,44,45,Sweater X Jeans,38.839999999999996,65,27.5,1
12/08/15,44,46,Sweater X Pants,38.839999999999996,65,27.5,1
12/08/15,44,47,Sweater X Chino,38.839999999999996,65,27.5,1
12/08/15,44,48,Sweater X Sweatpants,38.839999999999996,65,35,0
12/08/15,44,49,Sweater X Shorts,38.839999999999996,77.5,52.5,0
12/09/15,40,45,TShirt X Jeans,46.22,77.5,40,0
12/09/15,40,46,TShirt X Pants,46.22,77.5,40,0
12/09/15,40,47,TShirt X Chino,46.22,77.5,40,0
12/09/15,40,48,TShirt X Sweatpants,46.22,77.5,47.5,0
12/09/15,40,49,TShirt X Shorts,46.22,90,65,0
12/09/15,41,45,Longsleeve X Jeans,46.22,70,30,1
12/09/15,41,46,Longsleeve X Pants,46.22,70,30,1
12/09/15,41,47,Longsleeve X Chino,46.22,70,30,1
12/09/15,41,48,Longsleeve X Sweatpants,46.22,70,37.5,1
12/09/15,41,49,Longsleeve X Shorts,46.22,82.5,55,0
12/09/15,42,45,Coat X Jeans,46.22,60,10,0
12/09/15,42,46,Coat X Pants,46.22,60,10,0
12/09/15,42,47,Coat X Chino,46.22,60,10,0
12/09/15,42,48,Coat X Sweatpants,46.22,60,17.5,1
12/09/15,42,49,Coat X Shorts,46.22,72.5,35,1
12/09/15,43,45,Hoodie X Jeans,46.22,70,30,1
12/09/15,43,46,Hoodie X Pants,46.22,70,30,1
12/09/15,43,47,Hoodie X Chino,46.22,70,30,1
12/09/15,43,48,Hoodie X Sweatpants,46.22,70,37.5,1
12/09/15,43,49,Hoodie X Shorts,46.22,82.5,55,0
12/09/15,44,45,Sweater X Jeans,46.22,65,27.5,1
12/09/15,44,46,Sweater X Pants,46.22,65,27.5,1
12/09/15,44,47,Sweater X Chino,46.22,65,27.5,1
12/09/15,44,48,Sweater X Sweatpants,46.22,65,35,1
12/09/15,44,49,Sweater X Shorts,46.22,77.5,52.5,0
12/10/15,40,45,TShirt X Jeans,42.260000000000005,77.5,40,0
12/10/15,40,46,TShirt X Pants,42.260000000000005,77.5,40,0
12/10/15,40,47,TShirt X Chino,42.260000000000005,77.5,40,0
12/10/15,40,48,TShirt X Sweatpants,42.260000000000005,77.5,47.5,0
12/10/15,40,49,TShirt X Shorts,42.260000000000005,90,65,0
12/10/15,41,45,Longsleeve X Jeans,42.260000000000005,70,30,1
12/10/15,41,46,Longsleeve X Pants,42.260000000000005,70,30,1
12/10/15,41,47,Longsleeve X Chino,42.260000000000005,70,30,1
12/10/15,41,48,Longsleeve X Sweatpants,42.260000000000005,70,37.5,0
12/10/15,41,49,Longsleeve X Shorts,42.260000000000005,82.5,55,0
12/10/15,42,45,Coat X Jeans,42.260000000000005,60,10,1
12/10/15,42,46,Coat X Pants,42.260000000000005,60,10,1
12/10/15,42,47,Coat X Chino,42.260000000000005,60,10,1
12/10/15,42,48,Coat X Sweatpants,42.260000000000005,60,17.5,1
12/10/15,42,49,Coat X Shorts,42.260000000000005,72.5,35,0
12/10/15,43,45,Hoodie X Jeans,42.260000000000005,70,30,1
12/10/15,43,46,Hoodie X Pants,42.260000000000005,70,30,1
12/10/15,43,47,Hoodie X Chino,42.260000000000005,70,30,1
12/10/15,43,48,Hoodie X Sweatpants,42.260000000000005,70,37.5,0
12/10/15,43,49,Hoodie X Shorts,42.260000000000005,82.5,55,0
12/10/15,44,45,Sweater X Jeans,42.260000000000005,65,27.5,1
12/10/15,44,46,Sweater X Pants,42.260000000000005,65,27.5,1
12/10/15,44,47,Sweater X Chino,42.260000000000005,65,27.5,1
12/10/15,44,48,Sweater X Sweatpants,42.260000000000005,65,35,1
12/10/15,44,49,Sweater X Shorts,42.260000000000005,77.5,52.5,0
12/11/15,40,45,TShirt X Jeans,43.879999999999995,77.5,40,0
12/11/15,40,46,TShirt X Pants,43.879999999999995,77.5,40,0
12/11/15,40,47,TShirt X Chino,43.879999999999995,77.5,40,0
12/11/15,40,48,TShirt X Sweatpants,43.879999999999995,77.5,47.5,0
12/11/15,40,49,TShirt X Shorts,43.879999999999995,90,65,0
12/11/15,41,45,Longsleeve X Jeans,43.879999999999995,70,30,1
12/11/15,41,46,Longsleeve X Pants,43.879999999999995,70,30,1
12/11/15,41,47,Longsleeve X Chino,43.879999999999995,70,30,1
12/11/15,41,48,Longsleeve X Sweatpants,43.879999999999995,70,37.5,1
12/11/15,41,49,Longsleeve X Shorts,43.879999999999995,82.5,55,0
12/11/15,42,45,Coat X Jeans,43.879999999999995,60,10,1
12/11/15,42,46,Coat X Pants,43.879999999999995,60,10,1
12/11/15,42,47,Coat X Chino,43.879999999999995,60,10,1
12/11/15,42,48,Coat X Sweatpants,43.879999999999995,60,17.5,1
12/11/15,42,49,Coat X Shorts,43.879999999999995,72.5,35,1
12/11/15,43,45,Hoodie X Jeans,43.879999999999995,70,30,1
12/11/15,43,46,Hoodie X Pants,43.879999999999995,70,30,1
12/11/15,43,47,Hoodie X Chino,43.879999999999995,70,30,1
12/11/15,43,48,Hoodie X Sweatpants,43.879999999999995,70,37.5,1
12/11/15,43,49,Hoodie X Shorts,43.879999999999995,82.5,55,0
12/11/15,44,45,Sweater X Jeans,43.879999999999995,65,27.5,1
12/11/15,44,46,Sweater X Pants,43.879999999999995,65,27.5,1
12/11/15,44,47,Sweater X Chino,43.879999999999995,65,27.5,1
12/11/15,44,48,Sweater X Sweatpants,43.879999999999995,65,35,1
12/11/15,44,49,Sweater X Shorts,43.879999999999995,77.5,52.5,0
12/12/15,40,45,TShirt X Jeans,50.9,77.5,40,1
12/12/15,40,46,TShirt X Pants,50.9,77.5,40,1
12/12/15,40,47,TShirt X Chino,50.9,77.5,40,1
12/12/15,40,48,TShirt X Sweatpants,50.9,77.5,47.5,0
12/12/15,40,49,TShirt X Shorts,50.9,90,65,0
12/12/15,41,45,Longsleeve X Jeans,50.9,70,30,1
12/12/15,41,46,Longsleeve X Pants,50.9,70,30,1
12/12/15,41,47,Longsleeve X Chino,50.9,70,30,1
12/12/15,41,48,Longsleeve X Sweatpants,50.9,70,37.5,1
12/12/15,41,49,Longsleeve X Shorts,50.9,82.5,55,0
12/12/15,42,45,Coat X Jeans,50.9,60,10,0
12/12/15,42,46,Coat X Pants,50.9,60,10,0
12/12/15,42,47,Coat X Chino,50.9,60,10,0
12/12/15,42,48,Coat X Sweatpants,50.9,60,17.5,0
