Station Name,Measurement Timestamp,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID
Oak Street Weather Station,10/31/2015 02:00:00 PM,9.1,8.2,89,0,1.3,23.9,60,97,3.7,6.6,984.8,17,0,12,10/31/2015 2:00 PM,OakStreetWeatherStation201510311400
63rd Street Weather Station,10/31/2015 03:00:00 PM,8.8,8.4,95,0,0.6,89.9,60,188,3.4,6.5,983.8,29,354,11.9,10/31/2015 3:00 PM,63rdStreetWeatherStation201510311500
Oak Street Weather Station,10/31/2015 03:00:00 PM,9.4,8.5,89,0,0.3,24.3,60,99,1.9,3.3,983.9,30,0,12.1,10/31/2015 3:00 PM,OakStreetWeatherStation201510311500
63rd Street Weather Station,10/31/2015 04:00:00 PM,9.4,9.0,95,5.4,6.2,96,60,199,4,6.7,982.9,19,354,11.9,10/31/2015 4:00 PM,63rdStreetWeatherStation201510311600
Oak Street Weather Station,10/31/2015 04:00:00 PM,9.9,9.0,89,0,2.2,26.5,60,125,1.5,3.1,982.9,25,0,12.1,10/31/2015 4:00 PM,OakStreetWeatherStation201510311600
63rd Street Weather Station,10/31/2015 05:00:00 PM,10.1,9.7,95,0,2.8,2.8,0,206,3.7,5.9,982.7,10,354,11.9,10/31/2015 5:00 PM,63rdStreetWeatherStation201510311700
Oak Street Weather Station,10/31/2015 05:00:00 PM,10.8,9.7,87,0,0.1,26.6,0,273,1.5,5.5,982.8,11,0,12,10/31/2015 5:00 PM,OakStreetWeatherStation201510311700
63rd Street Weather Station,10/31/2015 06:00:00 PM,10.7,10.3,95,0,0,2.8,0,220,4.9,7,982.6,4,353,11.9,10/31/2015 6:00 PM,63rdStreetWeatherStation201510311800
Oak Street Weather Station,10/31/2015 06:00:00 PM,11.2,10.3,90,0,0,26.6,0,311,1.8,4.6,982.9,1,0,12.1,10/31/2015 6:00 PM,OakStreetWeatherStation201510311800
63rd Street Weather Station,10/31/2015 07:00:00 PM,11.5,11.0,95,0,0,2.8,0,249,4.5,7.7,983,3,354,11.9,10/31/2015 7:00 PM,63rdStreetWeatherStation201510311900
Oak Street Weather Station,10/31/2015 07:00:00 PM,11.8,10.9,90,0,0,26.6,0,278,1.7,3.4,983.1,1,0,12.1,10/31/2015 7:00 PM,OakStreetWeatherStation201510311900
63rd Street Weather Station,10/31/2015 08:00:00 PM,12.2,11.5,93,0,0,2.8,0,251,4.8,7.5,983,3,354,11.9,10/31/2015 8:00 PM,63rdStreetWeatherStation201510312000
Oak Street Weather Station,10/31/2015 08:00:00 PM,12.3,11.2,88,0,0,26.6,0,3,1.1,6.6,983.1,1,0,12.1,10/31/2015 8:00 PM,OakStreetWeatherStation201510312000
63rd Street Weather Station,10/31/2015 09:00:00 PM,12.4,11.4,90,0,0,2.8,0,256,5.5,8.7,983.1,3,354,11.9,10/31/2015 9:00 PM,63rdStreetWeatherStation201510312100
Oak Street Weather Station,10/31/2015 09:00:00 PM,12.4,11.0,85,0,0,26.6,0,295,1.2,4.2,983.4,1,0,12,10/31/2015 9:00 PM,OakStreetWeatherStation201510312100
63rd Street Weather Station,10/31/2015 10:00:00 PM,12.3,11.0,86,0,0,2.8,0,254,4.4,9,983.8,3,354,11.9,10/31/2015 10:00 PM,63rdStreetWeatherStation201510312200
Oak Street Weather Station,10/31/2015 10:00:00 PM,12.5,10.8,81,0,0,26.6,0,282,2.6,6.3,983.8,1,0,12,10/31/2015 10:00 PM,OakStreetWeatherStation201510312200
63rd Street Weather Station,10/31/2015 11:00:00 PM,12.2,11.0,88,0,0,2.8,0,254,3.8,5.5,984.4,3,354,11.9,10/31/2015 11:00 PM,63rdStreetWeatherStation201510312300
Oak Street Weather Station,10/31/2015 11:00:00 PM,12.3,10.1,76,0,0,26.6,0,291,1.4,3.1,984.6,1,0,12.1,10/31/2015 11:00 PM,OakStreetWeatherStation201510312300
63rd Street Weather Station,11/01/2015 12:00:00 AM,12.2,10.1,78,0,0,2.8,0,270,9.6,15.7,984.6,3,353,11.9,11/01/2015 12:00 AM,63rdStreetWeatherStation201511012400
Oak Street Weather Station,11/01/2015 12:00:00 AM,12.3,10.1,77,0,0,26.6,0,316,1.1,5.6,984.8,1,0,12.1,11/01/2015 12:00 AM,OakStreetWeatherStation201511012400
63rd Street Weather Station,11/01/2015 02:00:00 AM,10.6,9.2,85,0,0,2.8,0,255,3.9,6.4,985.4,3,354,11.9,11/01/2015 2:00 AM,63rdStreetWeatherStation201511010200
Oak Street Weather Station,11/01/2015 02:00:00 AM,10.9,9.2,81,0,0,26.6,0,265,4.7,7.6,985.2,1,0,12.1,11/01/2015 2:00 AM,OakStreetWeatherStation201511010200
63rd Street Weather Station,11/01/2015 03:00:00 AM,9.8,8.9,89,0,0,2.8,0,256,5,6.8,985.5,3,354,11.9,11/01/2015 3:00 AM,63rdStreetWeatherStation201511010300
Oak Street Weather Station,11/01/2015 03:00:00 AM,10.1,8.8,85,0,0,26.6,0,271,4.4,10.1,985.6,1,0,12.1,11/01/2015 3:00 AM,OakStreetWeatherStation201511010300
63rd Street Weather Station,11/01/2015 04:00:00 AM,9.5,8.7,90,0,0,2.8,0,251,5,7.7,986.1,4,354,11.9,11/01/2015 4:00 AM,63rdStreetWeatherStation201511010400
Oak Street Weather Station,11/01/2015 04:00:00 AM,9.8,8.6,85,0,0,26.6,0,280,2.5,5.6,986.1,1,0,12,11/01/2015 4:00 AM,OakStreetWeatherStation201511010400
63rd Street Weather Station,11/01/2015 05:00:00 AM,9.3,8.4,90,0,0,2.8,0,259,4.2,6.9,986.9,3,354,11.9,11/01/2015 5:00 AM,63rdStreetWeatherStation201511010500
Oak Street Weather Station,11/01/2015 05:00:00 AM,9.5,8.3,86,0,0,26.6,0,264,3.8,7.8,986.6,1,0,12.1,11/01/2015 5:00 AM,OakStreetWeatherStation201511010500
63rd Street Weather Station,11/01/2015 06:00:00 AM,8.8,8.0,90,0,0,2.8,0,255,3.8,6.4,987.3,4,354,11.9,11/01/2015 6:00 AM,63rdStreetWeatherStation201511010600
Oak Street Weather Station,11/01/2015 06:00:00 AM,9.3,8.0,85,0,0,26.6,0,273,3.7,7.3,987.1,2,0,12.1,11/01/2015 6:00 AM,OakStreetWeatherStation201511010600
63rd Street Weather Station,11/01/2015 07:00:00 AM,8.7,7.7,88,0,0,2.8,0,252,4.6,7.5,988.1,39,354,11.9,11/01/2015 7:00 AM,63rdStreetWeatherStation201511010700
Oak Street Weather Station,11/01/2015 07:00:00 AM,9.5,7.9,81,0,0,26.6,0,264,3.3,8.6,987.8,71,359,12.1,11/01/2015 7:00 AM,OakStreetWeatherStation201511010700
63rd Street Weather Station,11/01/2015 08:00:00 AM,9.8,8.2,81,0,0,2.8,0,265,4.3,8.6,989.5,65,355,12,11/01/2015 8:00 AM,63rdStreetWeatherStation201511010800
Oak Street Weather Station,11/01/2015 08:00:00 AM,10.6,7.9,69,0,0,26.6,0,302,1.6,4.9,989.1,35,0,12,11/01/2015 8:00 AM,OakStreetWeatherStation201511010800
63rd Street Weather Station,11/01/2015 09:00:00 AM,11.7,8.9,70,0,0,2.8,0,266,4.4,7.9,990,361,354,11.9,11/01/2015 9:00 AM,63rdStreetWeatherStation201511010900
Oak Street Weather Station,11/01/2015 09:00:00 AM,12.9,8.5,55,0,0,26.6,0,256,3,8.9,990.1,396,0,12.1,11/01/2015 9:00 AM,OakStreetWeatherStation201511010900
63rd Street Weather Station,11/01/2015 10:00:00 AM,13.7,9.4,58,0,0,2.8,0,269,4.9,7.4,990.4,468,354,11.9,11/01/2015 10:00 AM,63rdStreetWeatherStation201511011000
Oak Street Weather Station,11/01/2015 10:00:00 AM,14.3,9.0,50,0,0,26.6,0,320,2.4,4,990.4,493,0,12.1,11/01/2015 10:00 AM,OakStreetWeatherStation201511011000
63rd Street Weather Station,11/01/2015 11:00:00 AM,15.5,9.9,49,0,0,2.8,0,264,4,7.9,990.4,533,354,11.9,11/01/2015 11:00 AM,63rdStreetWeatherStation201511011100
Oak Street Weather Station,11/01/2015 11:00:00 AM,15.5,9.4,45,0,0,26.6,0,266,2,4.3,990.5,534,1,12.1,11/01/2015 11:00 AM,OakStreetWeatherStation201511011100
63rd Street Weather Station,11/01/2015 12:00:00 PM,16.5,10.1,44,0,0,2.8,0,268,4.5,7.8,990.8,535,354,11.9,11/01/2015 12:00 PM,63rdStreetWeatherStation201511011200
Oak Street Weather Station,11/01/2015 12:00:00 PM,16.4,9.4,39,0,0,26.6,0,303,1,2.4,990.8,23,0,12.2,11/01/2015 12:00 PM,OakStreetWeatherStation201511011200
63rd Street Weather Station,11/01/2015 01:00:00 PM,17,10.3,43,0,0,2.8,0,256,6.6,10,990.7,490,354,11.9,11/01/2015 1:00 PM,63rdStreetWeatherStation201511011300
Oak Street Weather Station,11/01/2015 01:00:00 PM,18,9.8,33,0,0,26.6,0,275,1.6,3.4,990.9,450,0,12.1,11/01/2015 1:00 PM,OakStreetWeatherStation201511011300
63rd Street Weather Station,11/01/2015 02:00:00 PM,17.8,10.6,40,0,0,2.8,0,268,5.6,8.3,990.3,396,354,12,11/01/2015 2:00 PM,63rdStreetWeatherStation201511011400
Oak Street Weather Station,11/01/2015 02:00:00 PM,18.1,10.1,35,0,0,26.6,0,300,1.7,2.8,990.5,20,0,12.1,11/01/2015 2:00 PM,OakStreetWeatherStation201511011400
63rd Street Weather Station,11/01/2015 03:00:00 PM,18.3,11.1,41,0,0,2.8,0,258,4.6,7.6,990.7,260,353,12,11/01/2015 3:00 PM,63rdStreetWeatherStation201511011500
Oak Street Weather Station,11/01/2015 03:00:00 PM,18.6,10.5,35,0,0,26.6,0,258,1.8,3.6,990.8,17,0,12,11/01/2015 3:00 PM,OakStreetWeatherStation201511011500
63rd Street Weather Station,11/01/2015 04:00:00 PM,18.2,11.3,43,0,0,2.8,0,258,4.1,7.4,990.9,108,354,12,11/01/2015 4:00 PM,63rdStreetWeatherStation201511011600
Oak Street Weather Station,11/01/2015 04:00:00 PM,18.3,10.1,34,0,0,26.6,0,264,0.8,2.1,991.2,12,0,12.1,11/01/2015 4:00 PM,OakStreetWeatherStation201511011600
63rd Street Weather Station,11/01/2015 05:00:00 PM,17.1,11.0,47,0,0,2.8,0,249,2.9,4,991.5,3,354,11.9,11/01/2015 5:00 PM,63rdStreetWeatherStation201511011700
Oak Street Weather Station,11/01/2015 05:00:00 PM,17.8,11.1,43,0,0,26.6,0,252,1.8,4.7,991.7,0,0,12,11/01/2015 5:00 PM,OakStreetWeatherStation201511011700
63rd Street Weather Station,11/01/2015 06:00:00 PM,16.1,10.6,51,0,0,2.8,0,239,2.3,3.2,992,2,354,11.9,11/01/2015 6:00 PM,63rdStreetWeatherStation201511011800
Oak Street Weather Station,11/01/2015 06:00:00 PM,17.5,11.0,45,0,0,26.6,0,260,2.2,5,992.1,0,0,12,11/01/2015 6:00 PM,OakStreetWeatherStation201511011800
63rd Street Weather Station,11/01/2015 07:00:00 PM,15.1,10.6,58,0,0,2.8,0,224,1.6,2.4,992.5,2,354,11.9,11/01/2015 7:00 PM,63rdStreetWeatherStation201511011900
Oak Street Weather Station,11/01/2015 07:00:00 PM,17.3,11.1,47,0,0,26.6,0,268,1.4,3.5,992.5,0,0,12.1,11/01/2015 7:00 PM,OakStreetWeatherStation201511011900
63rd Street Weather Station,11/01/2015 08:00:00 PM,14.5,11.2,67,0,0,2.8,0,207,1.9,2.9,992.8,3,354,11.9,11/01/2015 8:00 PM,63rdStreetWeatherStation201511012000
Oak Street Weather Station,11/01/2015 08:00:00 PM,17,11.7,53,0,0,26.6,0,306,0.9,1.6,992.7,0,0,12.1,11/01/2015 8:00 PM,OakStreetWeatherStation201511012000
63rd Street Weather Station,11/01/2015 09:00:00 PM,13.6,11.0,74,0,0,2.8,0,233,1.3,1.8,992.8,3,353,11.9,11/01/2015 9:00 PM,63rdStreetWeatherStation201511012100
Oak Street Weather Station,11/01/2015 09:00:00 PM,17.2,12.7,60,0,0,26.6,0,257,1.2,3.3,993,0,0,12.1,11/01/2015 9:00 PM,OakStreetWeatherStation201511012100
63rd Street Weather Station,11/01/2015 10:00:00 PM,13,10.9,78,0,0,2.8,0,224,1.9,3.5,992.6,3,354,11.9,11/01/2015 10:00 PM,63rdStreetWeatherStation201511012200
Oak Street Weather Station,11/01/2015 10:00:00 PM,17.4,12.6,58,0,0,26.6,0,286,2.2,5.4,992.6,0,0,12,11/01/2015 10:00 PM,OakStreetWeatherStation201511012200
63rd Street Weather Station,11/01/2015 11:00:00 PM,13.2,11.0,77,0,0,2.8,0,234,2.7,5,992.3,3,354,11.9,11/01/2015 11:00 PM,63rdStreetWeatherStation201511012300
Oak Street Weather Station,11/01/2015 11:00:00 PM,16.5,12.2,61,0,0,26.6,0,285,1.3,4.7,992.4,0,0,12.2,11/01/2015 11:00 PM,OakStreetWeatherStation201511012300
63rd Street Weather Station,11/02/2015 12:00:00 AM,13.2,11.0,77,0,0,2.8,0,228,2.7,4.8,992.1,3,355,11.9,11/02/2015 12:00 AM,63rdStreetWeatherStation201511022400
Oak Street Weather Station,11/02/2015 12:00:00 AM,16.1,11.9,61,0,0,26.6,0,273,2.6,5.1,992,0,0,12.1,11/02/2015 12:00 AM,OakStreetWeatherStation201511022400
63rd Street Weather Station,11/02/2015 01:00:00 AM,12.9,10.6,77,0,0,2.8,0,220,2.9,5.9,992.2,3,354,11.9,11/02/2015 1:00 AM,63rdStreetWeatherStation201511020100
Oak Street Weather Station,11/02/2015 01:00:00 AM,16.9,11.3,51,0,0,26.6,0,276,4.6,9.3,992,0,0,12.1,11/02/2015 1:00 AM,OakStreetWeatherStation201511020100
63rd Street Weather Station,11/02/2015 02:00:00 AM,12.7,10.5,77,0,0,2.8,0,220,2.7,4.7,991.8,3,354,11.9,11/02/2015 2:00 AM,63rdStreetWeatherStation201511020200
Oak Street Weather Station,11/02/2015 02:00:00 AM,16.7,11.5,54,0,0,26.6,0,280,4.5,9.8,991.6,0,0,12,11/02/2015 2:00 AM,OakStreetWeatherStation201511020200
63rd Street Weather Station,11/02/2015 03:00:00 AM,12.4,10.1,76,0,0,2.8,0,235,3.4,5.2,992,3,354,11.9,11/02/2015 3:00 AM,63rdStreetWeatherStation201511020300
Oak Street Weather Station,11/02/2015 03:00:00 AM,15.1,10.9,60,0,0,26.6,0,268,3.4,9,991.8,0,0,12.1,11/02/2015 3:00 AM,OakStreetWeatherStation201511020300
63rd Street Weather Station,11/02/2015 04:00:00 AM,12,9.9,77,0,0,2.8,0,229,3.3,6.2,992.1,3,354,11.9,11/02/2015 4:00 AM,63rdStreetWeatherStation201511020400
Oak Street Weather Station,11/02/2015 04:00:00 AM,15.2,10.8,58,0,0,26.6,0,269,3.7,7.3,991.8,0,0,12.2,11/02/2015 4:00 AM,OakStreetWeatherStation201511020400
63rd Street Weather Station,11/02/2015 05:00:00 AM,12.2,10.0,77,0,0,2.8,0,242,3.4,5.3,992.5,3,354,11.9,11/02/2015 5:00 AM,63rdStreetWeatherStation201511020500
Oak Street Weather Station,11/02/2015 05:00:00 AM,14.5,10.6,62,0,0,26.6,0,281,3.1,7.9,992.4,0,0,12,11/02/2015 5:00 AM,OakStreetWeatherStation201511020500
63rd Street Weather Station,11/02/2015 06:00:00 AM,11.6,9.7,79,0,0,2.8,0,228,3.2,5.7,992.6,3,354,12,11/02/2015 6:00 AM,63rdStreetWeatherStation201511020600
Oak Street Weather Station,11/02/2015 06:00:00 AM,15.4,10.9,58,0,0,26.6,0,270,2.9,8.4,992.2,0,0,12.1,11/02/2015 6:00 AM,OakStreetWeatherStation201511020600
63rd Street Weather Station,11/02/2015 07:00:00 AM,11.7,9.7,78,0,0,2.8,0,225,4.5,7.4,992.6,34,354,11.9,11/02/2015 7:00 AM,63rdStreetWeatherStation201511020700
Oak Street Weather Station,11/02/2015 07:00:00 AM,15,10.7,59,0,0,26.6,0,282,4.1,7.2,992.4,56,0,12,11/02/2015 7:00 AM,OakStreetWeatherStation201511020700
63rd Street Weather Station,11/02/2015 08:00:00 AM,13.3,10.5,71,0,0,2.8,0,240,4,6.6,993,49,354,12,11/02/2015 8:00 AM,63rdStreetWeatherStation201511020800
Oak Street Weather Station,11/02/2015 08:00:00 AM,14.9,10.8,61,0,0,26.6,0,270,3.5,7.9,992.7,53,0,12.2,11/02/2015 8:00 AM,OakStreetWeatherStation201511020800
63rd Street Weather Station,11/02/2015 09:00:00 AM,15.9,11.6,61,0,0,2.8,0,243,4.1,7.8,992.9,372,355,11.9,11/02/2015 9:00 AM,63rdStreetWeatherStation201511020900
Oak Street Weather Station,11/02/2015 09:00:00 AM,16.8,11.7,55,0,0,26.6,0,281,2.8,7.4,992.8,221,0,12,11/02/2015 9:00 AM,OakStreetWeatherStation201511020900
63rd Street Weather Station,11/02/2015 10:00:00 AM,18.6,11.6,43,0,0,2.8,0,248,6.1,8.9,993,451,355,11.9,11/02/2015 10:00 AM,63rdStreetWeatherStation201511021000
Oak Street Weather Station,11/02/2015 10:00:00 AM,18.6,12.1,46,0,0,26.6,0,289,1.3,5.7,993,467,0,12.1,11/02/2015 10:00 AM,OakStreetWeatherStation201511021000
63rd Street Weather Station,11/02/2015 11:00:00 AM,20.7,11.5,31,0,0,2.8,0,248,6.6,10.6,992.6,518,354,11.9,11/02/2015 11:00 AM,63rdStreetWeatherStation201511021100
Oak Street Weather Station,11/02/2015 11:00:00 AM,20.5,12.0,35,0,0,26.6,0,277,1.7,4.7,992.8,513,0,12.1,11/02/2015 11:00 AM,OakStreetWeatherStation201511021100
63rd Street Weather Station,11/02/2015 12:00:00 PM,21.8,12.2,31,0,0,2.8,0,250,8.4,11.5,991.9,210,354,12,11/02/2015 12:00 PM,63rdStreetWeatherStation201511021200
Oak Street Weather Station,11/02/2015 12:00:00 PM,21.6,11.7,28,0,0,26.6,0,277,2.1,5.4,991.9,95,1,12.1,11/02/2015 12:00 PM,OakStreetWeatherStation201511021200
63rd Street Weather Station,11/02/2015 01:00:00 PM,22.3,13.1,33,0,0,2.8,0,259,6.6,10.4,991.9,482,354,12,11/02/2015 1:00 PM,63rdStreetWeatherStation201511021300
Oak Street Weather Station,11/02/2015 01:00:00 PM,22.2,12.3,29,0,0,26.6,0,0,0.8,2.9,992,436,0,12.1,11/02/2015 1:00 PM,OakStreetWeatherStation201511021300
63rd Street Weather Station,11/02/2015 02:00:00 PM,22.9,13.7,35,0,0,2.8,0,238,4.5,7.8,991.4,406,354,12,11/02/2015 2:00 PM,63rdStreetWeatherStation201511021400
Oak Street Weather Station,11/02/2015 02:00:00 PM,22.9,13.1,31,0,0,26.6,0,274,3.1,6.2,991.5,46,0,12.1,11/02/2015 2:00 PM,OakStreetWeatherStation201511021400
63rd Street Weather Station,11/03/2015 08:00:00 AM,12.6,10.5,78,0,0,2.8,0,253,1.6,2.1,997.9,58,354,11.9,11/03/2015 8:00 AM,63rdStreetWeatherStation201511030800
Oak Street Weather Station,11/03/2015 08:00:00 AM,13.7,11.6,79,0,0,26.6,0,92,0.6,0.8,998.3,38,0,12,11/03/2015 8:00 AM,OakStreetWeatherStation201511030800
63rd Street Weather Station,11/03/2015 09:00:00 AM,15.6,13.0,74,0,0,2.8,0,209,2,2.9,998.1,330,355,11.9,11/03/2015 9:00 AM,63rdStreetWeatherStation201511030900
Oak Street Weather Station,11/03/2015 09:00:00 AM,14.7,11.9,73,0,0,26.6,0,85,0.9,1.1,998.3,357,0,12.1,11/03/2015 9:00 AM,OakStreetWeatherStation201511030900
63rd Street Weather Station,11/03/2015 10:00:00 AM,17.8,14.8,73,0,0,2.8,0,225,2.6,4.4,998,437,355,12,11/03/2015 10:00 AM,63rdStreetWeatherStation201511031000
Oak Street Weather Station,11/03/2015 10:00:00 AM,16.4,13.4,72,0,0,26.6,0,115,1.4,2.1,998.2,454,0,12.1,11/03/2015 10:00 AM,OakStreetWeatherStation201511031000
63rd Street Weather Station,11/03/2015 11:00:00 AM,19.8,16.0,68,0,0,2.8,0,230,3.2,4.8,997.5,503,354,12,11/03/2015 11:00 AM,63rdStreetWeatherStation201511031100
Oak Street Weather Station,11/03/2015 11:00:00 AM,15.9,13.4,77,0,0,26.6,0,81,0.4,0.7,998,487,359,12.1,11/03/2015 11:00 AM,OakStreetWeatherStation201511031100
63rd Street Weather Station,11/03/2015 12:00:00 PM,20.9,16.8,67,0,0,2.8,0,244,4.3,5.6,996.9,515,354,11.9,11/03/2015 12:00 PM,63rdStreetWeatherStation201511031200
Oak Street Weather Station,11/03/2015 12:00:00 PM,15.9,13.8,80,0,0,26.6,0,80,2.2,3.1,997.4,34,0,12.2,11/03/2015 12:00 PM,OakStreetWeatherStation201511031200
63rd Street Weather Station,11/03/2015 01:00:00 PM,18.7,15.1,69,0,0,2.8,0,131,1.7,2.9,996.2,474,354,12,11/03/2015 1:00 PM,63rdStreetWeatherStation201511031300
Oak Street Weather Station,11/03/2015 01:00:00 PM,17.5,14.5,73,0,0,26.6,0,117,3.1,4.2,996.6,425,0,12.1,11/03/2015 1:00 PM,OakStreetWeatherStation201511031300
63rd Street Weather Station,11/03/2015 02:00:00 PM,22.5,16.1,52,0,0,2.8,0,204,3.8,7.2,996,389,354,11.9,11/03/2015 2:00 PM,63rdStreetWeatherStation201511031400
Oak Street Weather Station,11/03/2015 02:00:00 PM,19,15.0,66,0,0,26.6,0,118,2.7,3.3,996.2,21,0,12.1,11/03/2015 2:00 PM,OakStreetWeatherStation201511031400
63rd Street Weather Station,11/03/2015 03:00:00 PM,22.5,15.4,47,0,0,2.8,0,199,1.9,4.8,995.9,252,353,11.9,11/03/2015 3:00 PM,63rdStreetWeatherStation201511031500
Oak Street Weather Station,11/03/2015 03:00:00 PM,18.6,14.4,64,0,0,26.6,0,117,3.1,4.3,996.2,18,0,12.1,11/03/2015 3:00 PM,OakStreetWeatherStation201511031500
63rd Street Weather Station,11/03/2015 04:00:00 PM,22,15.7,51,0,0,2.8,0,193,2.9,4.9,996.1,102,354,12,11/03/2015 4:00 PM,63rdStreetWeatherStation201511031600
Oak Street Weather Station,11/03/2015 04:00:00 PM,19.1,14.3,59,0,0,26.6,0,125,1.9,3.7,996.3,12,0,12.1,11/03/2015 4:00 PM,OakStreetWeatherStation201511031600
63rd Street Weather Station,11/03/2015 05:00:00 PM,20.4,15.3,59,0,0,2.8,0,205,1.5,2.9,996.5,2,354,12,11/03/2015 5:00 PM,63rdStreetWeatherStation201511031700
Oak Street Weather Station,11/03/2015 05:00:00 PM,18.7,14.3,62,0,0,26.6,0,125,0.9,1.9,996.7,0,0,12,11/03/2015 5:00 PM,OakStreetWeatherStation201511031700
63rd Street Weather Station,11/03/2015 06:00:00 PM,19.5,15.4,65,0,0,2.8,0,197,1.6,2.4,996.8,2,354,11.9,11/03/2015 6:00 PM,63rdStreetWeatherStation201511031800
Oak Street Weather Station,11/03/2015 06:00:00 PM,20.3,15.3,59,0,0,26.6,0,63,0.9,1.9,996.9,0,1,12,11/03/2015 6:00 PM,OakStreetWeatherStation201511031800
63rd Street Weather Station,11/03/2015 07:00:00 PM,18.3,14.7,68,0,0,2.8,0,195,1.6,2.4,997,2,354,11.9,11/03/2015 7:00 PM,63rdStreetWeatherStation201511031900
Oak Street Weather Station,11/03/2015 07:00:00 PM,20.1,15.0,58,0,0,26.6,0,322,0.6,1.1,997.2,0,0,12,11/03/2015 7:00 PM,OakStreetWeatherStation201511031900
63rd Street Weather Station,11/03/2015 08:00:00 PM,17,13.9,71,0,0,2.8,0,242,1.5,1.9,997.1,2,354,11.9,11/03/2015 8:00 PM,63rdStreetWeatherStation201511032000
Oak Street Weather Station,11/03/2015 08:00:00 PM,19.3,14.8,62,0,0,26.6,0,358,0.6,0.9,997.4,0,0,12.2,11/03/2015 8:00 PM,OakStreetWeatherStation201511032000
63rd Street Weather Station,11/03/2015 09:00:00 PM,15.9,13.9,81,0,0,2.8,0,235,1.5,2.2,997.2,2,354,11.9,11/03/2015 9:00 PM,63rdStreetWeatherStation201511032100
Oak Street Weather Station,11/03/2015 09:00:00 PM,17.9,13.8,64,0,0,26.6,0,14,1.2,1.5,997.4,0,0,12.1,11/03/2015 9:00 PM,OakStreetWeatherStation201511032100
Oak Street Weather Station,11/03/2015 10:00:00 PM,17.8,13.5,62,0,0,26.6,0,119,1.6,2.9,997.2,0,0,12.1,11/03/2015 10:00 PM,OakStreetWeatherStation201511032200
63rd Street Weather Station,11/03/2015 11:00:00 PM,15,11.6,67,0,0,2.8,0,197,2.6,3.9,996.8,3,354,11.9,11/03/2015 11:00 PM,63rdStreetWeatherStation201511032300
Oak Street Weather Station,11/03/2015 11:00:00 PM,17.6,12.5,56,0,0,26.6,0,98,1.6,2.8,996.9,0,0,12,11/03/2015 11:00 PM,OakStreetWeatherStation201511032300
63rd Street Weather Station,11/04/2015 12:00:00 AM,14.6,11.0,65,0,0,2.8,0,206,2.2,3.2,996.8,3,354,11.9,11/04/2015 12:00 AM,63rdStreetWeatherStation201511042400
Oak Street Weather Station,11/04/2015 12:00:00 AM,16.9,12.2,57,0,0,26.6,0,0,0,0.6,996.9,0,0,12.1,11/04/2015 12:00 AM,OakStreetWeatherStation201511042400
63rd Street Weather Station,11/04/2015 01:00:00 AM,13.6,10.4,68,0,0,2.8,0,225,2,3.1,996.9,3,354,11.9,11/04/2015 1:00 AM,63rdStreetWeatherStation201511040100
Oak Street Weather Station,11/04/2015 01:00:00 AM,15.2,11.6,66,0,0,26.6,0,20,0.8,1.2,997.2,0,0,12,11/04/2015 1:00 AM,OakStreetWeatherStation201511040100
63rd Street Weather Station,11/04/2015 02:00:00 AM,12.7,10.0,72,0,0,2.8,0,211,1.7,2.6,997.1,3,354,11.9,11/04/2015 2:00 AM,63rdStreetWeatherStation201511040200
Oak Street Weather Station,11/04/2015 02:00:00 AM,17.4,11.8,51,0,0,26.6,0,0,0.3,0.6,997.3,0,0,12.1,11/04/2015 2:00 AM,OakStreetWeatherStation201511040200
63rd Street Weather Station,11/04/2015 03:00:00 AM,12.2,10.2,78,0,0,2.8,0,240,2.6,3.4,997.1,3,354,11.9,11/04/2015 3:00 AM,63rdStreetWeatherStation201511040300
Oak Street Weather Station,11/04/2015 03:00:00 AM,15.8,11.7,62,0,0,26.6,0,322,1.2,2.6,997.3,0,0,12.2,11/04/2015 3:00 AM,OakStreetWeatherStation201511040300
63rd Street Weather Station,11/04/2015 04:00:00 AM,11.9,9.7,75,0,0,2.8,0,239,2.3,3.6,997.2,3,354,11.9,11/04/2015 4:00 AM,63rdStreetWeatherStation201511040400
Oak Street Weather Station,11/04/2015 04:00:00 AM,16.3,12.3,63,0,0,26.6,0,248,0.9,2.1,997.2,0,0,12.1,11/04/2015 4:00 AM,OakStreetWeatherStation201511040400
63rd Street Weather Station,11/04/2015 05:00:00 AM,11.5,9.3,76,0,0,2.8,0,257,1.5,2,997.4,3,354,11.8,11/04/2015 5:00 AM,63rdStreetWeatherStation201511040500
Oak Street Weather Station,11/04/2015 05:00:00 AM,16.6,13.3,70,0,0,26.6,0,279,1.8,4.9,997.5,0,0,12,11/04/2015 5:00 AM,OakStreetWeatherStation201511040500
63rd Street Weather Station,11/04/2015 06:00:00 AM,11.7,9.5,76,0,0,2.8,0,223,1.4,2,997.6,3,354,11.9,11/04/2015 6:00 AM,63rdStreetWeatherStation201511040600
Oak Street Weather Station,11/04/2015 06:00:00 AM,16.4,13.4,72,0,0,26.6,0,299,1.6,3.3,997.5,0,0,12,11/04/2015 6:00 AM,OakStreetWeatherStation201511040600
